kind,mask,changed,recall,precision,iou,ratio
modify,0.621756,0.025116,0.9593884376493073,0.03875475266824928,0.03869127904736213,24.755375059722887
remove,0.534112,0.02844,0.960900140646976,0.051165298663950635,0.05105899585967744,18.7803094233474
modify,0.440412,0.207944,0.9920940253145077,0.46842502020835036,0.4666829541958485,2.117935598045628
modify,0.3881340026855469,0.0997934341430664,0.9948777247923853,0.25579378261766933,0.2554573472973371,3.8893741458892785
modify,0.36108875274658203,0.1213216781616211,0.9799237511299768,0.3292431377416944,0.3270371448884132,2.976292103918563
modify,0.94178,0.087212,0.9883502270329771,0.09152455987597953,0.09142592883296068,10.798743292207494
modify,0.863572,0.007032,0.9141069397042093,0.007443502105209525,0.007438299605635889,122.80602957906711
modify,0.597912,0.043316,0.9759903961584634,0.07070605707863364,0.07058328547195769,13.80349062702004
modify,0.6270008087158203,0.011923789978027344,0.9984003839078621,0.018986764173528955,0.01898618661004627,52.584019835239545
modify,0.423496,0.015536,0.895211122554068,0.032840924117347035,0.03271516075309792,27.25901132852729
